CustomerID,total_spend,avg_order_value,order_count,avg_quantity,avg_unit_price,avg_items_in_cart,coupon_usage_rate,bad_outcome_rate,product_diversity,recency_days,PaymentMethod_Cash,PaymentMethod_Credit Card,PaymentMethod_Debit Card,PaymentMethod_Gift Card,PaymentMethod_Online,ReferralSource_Email,ReferralSource_Facebook,ReferralSource_Google,ReferralSource_Instagram,ReferralSource_Referral,Product_Chair,Product_Desk,Product_Laptop,Product_Monitor,Product_Phone,Product_Printer,Product_Tablet,cluster
C46316,930.36,930.36,1,2.0,465.18,2.0,1.0,1.0,1,56,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1
C46504,745.84,745.84,1,2.0,372.92,7.0,1.0,0.0,1,861,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3
C46509,1174.98,1174.98,1,2.0,587.49,6.0,1.0,1.0,1,490,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0
C46557,237.18,237.18,1,2.0,118.59,2.0,0.0,0.0,1,470,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,4
C46651,1360.8899999999999,680.4449999999999,2,2.5,239.025,5.0,1.0,0.0,2,468,1.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.5,0.0,0.5,0.0,0.0,0.5,0.0,0.0,0.0,5
C46873,1965.16,1965.16,1,4.0,491.29,6.0,0.0,0.0,1,298,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,4
C46877,210.7,210.7,1,1.0,210.7,2.0,1.0,0.0,1,149,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1
C46886,1849.17,1849.17,1,3.0,616.39,6.0,1.0,0.0,1,23,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,4
C46920,1362.12,1362.12,1,2.0,681.06,3.0,1.0,0.0,1,527,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1
C46967,1026.84,1026.84,1,2.0,513.42,5.0,1.0,0.0,1,556,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3
C47022,500.97,500.97,1,3.0,166.99,8.0,0.0,1.0,1,450,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,8
C47086,609.16,609.16,1,4.0,152.29,6.0,1.0,1.0,1,692,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,6
C47283,263.96,263.96,1,1.0,263.96,2.0,1.0,1.0,1,414,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,8
C47284,893.01,893.01,1,3.0,297.67,6.0,0.0,0.0,1,283,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,6
C47307,1202.86,1202.86,1,2.0,601.43,5.0,1.0,0.0,1,607,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0
C47365,82.0,82.0,1,2.0,41.0,7.0,0.0,0.0,1,59,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1
C47486,320.92,320.92,1,1.0,320.92,5.0,1.0,1.0,1,209,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0
C47761,1165.4,1165.4,1,4.0,291.35,6.0,1.0,1.0,1,835,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,7
C47778,3334.0,3334.0,1,5.0,666.8,7.0,1.0,0.0,1,610,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,2
C47823,956.72,956.72,1,2.0,478.36,3.0,0.0,0.0,1,210,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,6
C48120,280.25,280.25,1,1.0,280.25,5.0,1.0,0.0,1,96,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0
C48176,1736.92,1736.92,1,4.0,434.23,8.0,1.0,0.0,1,225,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,7
C48207,833.62,833.62,1,2.0,416.81,2.0,0.0,1.0,1,450,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,7
C48453,3194.0,3194.0,1,5.0,638.8,10.0,1.0,1.0,1,377,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,2
C48510,1042.8,1042.8,1,2.0,521.4,7.0,1.0,0.0,1,76,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1
C48531,30.54,30.54,1,1.0,30.54,1.0,0.0,1.0,1,206,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3
C48577,1640.84,1640.84,1,4.0,410.21,5.0,1.0,0.0,1,337,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,7
C48601,414.47,414.47,1,1.0,414.47,3.0,1.0,1.0,1,766,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,7
C48646,1159.1,1159.1,1,5.0,231.82,6.0,1.0,0.0,1,382,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,6
C48649,204.36,204.36,1,3.0,68.12,3.0,1.0,1.0,1,342,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,8
C48713,159.8,159.8,1,5.0,31.96,5.0,1.0,1.0,1,478,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,7
C48790,107.7,107.7,1,5.0,21.54,10.0,0.0,1.0,1,344,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1
C48846,904.1,904.1,1,2.0,452.05,3.0,1.0,1.0,1,31,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,7
C48939,2147.25,2147.25,1,5.0,429.45,5.0,1.0,1.0,1,727,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,2
C48942,2654.68,2654.68,1,4.0,663.67,7.0,1.0,0.0,1,584,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2
C48946,309.85,309.85,1,5.0,61.97,6.0,1.0,0.0,1,60,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1
C48965,299.35,299.35,1,1.0,299.35,5.0,1.0,1.0,1,609,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,7
C49009,537.4,537.4,1,5.0,107.48,9.0,1.0,1.0,1,888,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,7
C49111,1510.17,1510.17,1,3.0,503.39,5.0,0.0,0.0,1,124,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,8
C49137,598.46,598.46,1,2.0,299.23,2.0,1.0,1.0,1,3,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,4
C49187,535.5,535.5,1,1.0,535.5,5.0,1.0,1.0,1,846,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3
C49198,1940.37,1940.37,1,3.0,646.79,5.0,1.0,1.0,1,684,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,8
C49282,253.7,253.7,1,5.0,50.74,7.0,1.0,1.0,1,747,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0
C49491,114.7,114.7,1,5.0,22.94,10.0,0.0,0.0,1,811,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0
C49517,594.96,594.96,1,1.0,594.96,6.0,0.0,1.0,1,178,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,7
C49605,457.82,457.82,1,2.0,228.91,4.0,1.0,0.0,1,417,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,8
C49710,1637.12,1637.12,1,4.0,409.28,8.0,0.0,0.0,1,535,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0
C49720,391.83,391.83,1,3.0,130.61,4.0,1.0,1.0,1,6,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,7
C49726,17.98,17.98,1,1.0,17.98,6.0,1.0,1.0,1,595,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3
C49831,1474.29,1474.29,1,3.0,491.43,6.0,1.0,0.0,1,579,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,4
C49838,1105.66,1105.66,1,2.0,552.83,3.0,0.0,1.0,1,372,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,7
C49938,62.12,62.12,1,1.0,62.12,2.0,0.0,1.0,1,301,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,8
C49995,984.44,984.44,1,4.0,246.11,4.0,1.0,0.0,1,831,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1
C50087,366.33,366.33,1,3.0,122.11,4.0,1.0,0.0,1,624,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0
C50097,2339.05,2339.05,1,5.0,467.81,10.0,0.0,1.0,1,344,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2
C50114,98.16,98.16,1,2.0,49.08,7.0,1.0,1.0,1,93,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,8
C50121,583.18,583.18,1,1.0,583.18,5.0,0.0,1.0,1,403,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,6
C50137,59.19,59.19,1,3.0,19.73,3.0,0.0,0.0,1,725,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,6
C50159,667.02,667.02,1,3.0,222.34,5.0,1.0,1.0,1,582,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,7
C50211,53.0,53.0,1,2.0,26.5,3.0,1.0,0.0,1,435,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3
C50236,2463.32,2463.32,1,4.0,615.83,4.0,1.0,1.0,1,37,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,2
C50274,1528.26,1528.26,1,3.0,509.42,5.0,1.0,1.0,1,709,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,8
C50275,269.65,269.65,1,5.0,53.93,7.0,1.0,0.0,1,300,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,6
C50304,930.3,930.3,1,2.0,465.15,2.0,1.0,0.0,1,206,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,8
C50415,2830.35,2830.35,1,5.0,566.07,6.0,1.0,0.0,1,264,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2
C50422,1129.16,1129.16,1,2.0,564.58,4.0,1.0,1.0,1,130,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,8
C50565,411.34,411.34,1,1.0,411.34,5.0,0.0,1.0,1,301,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3
C50612,226.64,226.64,1,4.0,56.66,4.0,1.0,0.0,1,536,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0
C50682,501.96,501.96,1,2.0,250.98,5.0,0.0,0.0,1,217,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,8
C50683,576.42,576.42,1,2.0,288.21,5.0,0.0,1.0,1,625,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0
C50732,590.04,590.04,1,4.0,147.51,4.0,1.0,0.0,1,202,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0
C50967,364.8,364.8,1,2.0,182.4,5.0,1.0,1.0,1,878,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,6
C51024,489.8,489.8,1,1.0,489.8,4.0,1.0,0.0,1,699,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,8
C51145,2403.24,2403.24,1,4.0,600.81,9.0,1.0,0.0,1,441,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,2
C51157,1778.61,1778.61,1,3.0,592.87,3.0,1.0,0.0,1,653,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,4
C51404,378.12,378.12,1,2.0,189.06,7.0,1.0,0.0,1,530,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,8
C51481,1244.2,1244.2,1,5.0,248.84,10.0,0.0,1.0,1,739,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,8
C51494,977.74,977.74,1,2.0,488.87,4.0,1.0,1.0,1,115,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1
C51694,1361.7,1361.7,1,2.0,680.85,6.0,1.0,0.0,1,310,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0
C51811,1335.36,1335.36,1,3.0,445.12,8.0,0.0,1.0,1,760,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0
C51898,898.44,898.44,1,4.0,224.61,6.0,1.0,1.0,1,525,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,7
C51921,1318.59,1318.59,1,3.0,439.53,5.0,0.0,0.0,1,690,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1
C52184,162.77,162.77,1,1.0,162.77,4.0,1.0,1.0,1,757,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0
C52313,836.52,836.52,1,2.0,418.26,2.0,1.0,0.0,1,590,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,6
C52342,369.15,369.15,1,5.0,73.83,9.0,0.0,0.0,1,144,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1
C52604,506.5,506.5,1,5.0,101.3,7.0,1.0,0.0,1,220,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,7
C52717,2756.35,2756.35,1,5.0,551.27,7.0,1.0,1.0,1,73,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,2
C52751,1055.72,1055.72,1,4.0,263.93,4.0,1.0,0.0,1,613,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1
C52879,3194.6,3194.6,1,5.0,638.92,5.0,1.0,1.0,1,56,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2
C52914,839.96,839.96,1,4.0,209.99,8.0,0.0,0.0,1,835,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,4
C52915,657.08,657.08,1,2.0,328.54,6.0,1.0,1.0,1,566,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,7
C53049,1126.12,1126.12,1,2.0,563.06,6.0,0.0,1.0,1,577,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1
C53070,2048.24,2048.24,1,4.0,512.06,5.0,1.0,0.0,1,446,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0
C53215,265.38,265.38,1,1.0,265.38,6.0,1.0,1.0,1,742,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,8
C53252,570.32,570.32,1,4.0,142.58,4.0,1.0,0.0,1,401,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,7
C53277,1595.16,1595.16,1,3.0,531.72,7.0,1.0,0.0,1,133,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,4
C53334,1496.04,1496.04,1,3.0,498.68,4.0,1.0,1.0,1,695,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0
C53464,3299.25,3299.25,1,5.0,659.85,9.0,1.0,0.0,1,367,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,2
C53488,410.52,410.52,1,3.0,136.84,3.0,1.0,0.0,1,415,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,4
C53501,249.57,249.57,1,1.0,249.57,3.0,1.0,0.0,1,388,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,8
C53545,1084.17,1084.17,1,3.0,361.39,8.0,0.0,0.0,1,733,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,4
C53627,1527.45,1527.45,1,5.0,305.49,10.0,0.0,0.0,1,601,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,6
C53631,595.89,595.89,1,3.0,198.63,8.0,1.0,0.0,1,20,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,8
C53645,1450.59,1450.59,1,3.0,483.53,4.0,0.0,1.0,1,137,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0
C53697,827.36,827.36,1,4.0,206.84,5.0,1.0,1.0,1,735,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,8
C53810,2358.28,2358.28,1,4.0,589.57,8.0,0.0,0.0,1,390,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,2
C54160,1010.13,1010.13,1,3.0,336.71,4.0,0.0,0.0,1,749,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,4
C54277,519.16,519.16,1,2.0,259.58,7.0,1.0,0.0,1,111,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3
C54298,1437.63,1437.63,1,3.0,479.21,5.0,1.0,1.0,1,772,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3
C54390,580.74,580.74,1,3.0,193.58,7.0,1.0,0.0,1,179,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,7
C54409,1018.17,1018.17,1,3.0,339.39,7.0,1.0,1.0,1,68,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,4
C54494,352.92,352.92,1,2.0,176.46,2.0,1.0,0.0,1,668,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3
C54499,668.48,668.48,1,1.0,668.48,1.0,1.0,0.0,1,576,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,8
C54595,121.96,121.96,1,1.0,121.96,3.0,0.0,0.0,1,105,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,6
C54675,1291.7,1291.7,1,2.0,645.85,5.0,0.0,0.0,1,912,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0
C54725,289.32,289.32,1,2.0,144.66,7.0,1.0,1.0,1,53,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0
C54759,109.29,109.29,1,1.0,109.29,5.0,1.0,1.0,1,216,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1
C54829,312.55,312.55,1,5.0,62.51,9.0,1.0,0.0,1,785,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0
C54886,355.15,355.15,1,1.0,355.15,2.0,1.0,1.0,1,371,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,6
C55164,1979.64,1979.64,1,3.0,659.88,3.0,0.0,1.0,1,838,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3
C55205,793.4,793.4,1,4.0,198.35,7.0,1.0,1.0,1,448,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3
C55286,2873.95,2873.95,1,5.0,574.79,8.0,1.0,0.0,1,496,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2
C55354,684.22,684.22,1,2.0,342.11,2.0,1.0,0.0,1,305,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,4
C55388,1213.86,1213.86,1,3.0,404.62,6.0,1.0,0.0,1,827,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3
C55454,677.48,677.48,1,1.0,677.48,1.0,1.0,0.0,1,792,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,8
C55464,601.36,601.36,1,1.0,601.36,1.0,0.0,0.0,1,232,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,6
